sentimenteffective,sentimentpet,sentimentprocess,sentimentrecycle,text
Negative,Positive,Negative,Positive,"Kemarin kami dari Komunitas Plastik Untuk Kebaikan mendapat kesempatan berkunjung ke PT Tridi Oasis Group Tangerang. 
PT Tridi Oasis Group merupakan perusahaan yang bergerak di bidang daur ulang botol plastik bekas.

Dari hasil wawancara kami dengan mba Dian Kurniawati selaku salah satu Founder Tridi Oasis. Tridi sedang melakukan inovasi untuk mendaur ulang plastik-plastik multilayer. Menurutnya dari percobaan tersebut plastik multilayer bisa di jadikan furniture. Namun karena terkendala pandemi Covid19 inovasi ini pun belum berlanjut. 
Dian Kurniawati menyebutkan bahwa pandemi ini cukup berpengaruh dengan bisnis yang di gelutinya ini.

Mau tau bincang-bincang lengkap kami dengan salah satu Founder Tridi Oasis ini? tunggu Video lengkapnya di channel plastik untuk kebaikan yaaa! 

#PlastikuntukKebaikan #plastikbernilaiekonomi #Plastik #botolbekas #tiktok #moneyheist #viral #newnormal #perubahandimulaidarirumah #pilahsampahdarirumah #perubahandimulaidarisekarang #sedekahbotolplastik #circulareconomy #circulareconomiplastic"
Positive,Positive,Positive,Positive,"Belum bisa move on dengan acara karnaval di desa Karangan 29 08 2022

Kali ini kami dari ibu2 Rete Suwelas sepakat membuat tema ""daur ulang,
kami membuat baju dari bahan-bahan sampah plastik rumah tangga.

Para maskot memakai baju2 yang berbahan dasar dari sampah plastik, karung bekas, kobot jagung, gelas ale2, botol bekas dll.

Dengan  tanpa rasa minder mereka menari dengan penuh percaya diri dan energik  💃💃💃

Para dewan juri yang keberadaannya tidak kami ketahui karna posisinya nyamar hehe,,mereka mengakui terpesona dengan hasil karya kami 
Daan Alhmdulillah RT 11 mendapatkan juara 1 , barokallaah 🤲

Namun bukan juara yang mnjadi tujuan kami,, kami dapat berkarya dalam memperingati HUT RI ke 77, dan dapat menunjukkan hasil karya  kami itu  luar biasa 😘😘

Kekompakan, kebersamaan dan guyup rukun rete suwelas itulah yang paling utama 😍🥰🥰

Semoga kedepannya dapat berkarya yang lebih baik lagi, dapat bekarya yg lebih bermanfaat, berkarya yang mendapat kan penghasilan dari bahan yang sudah terbuang ,,Aamiiin🤲🤲🤲

#karyaibu2retesuwelas
#guyuprukunretesuwelas
#Karangan29082022"
Neutral,Negative,Negative,Negative,"Walo belum sempat berkarya kreasi daur ulang lagi...
Ada yang ngasih ngirim plastik dua karung..sementara ditampung dulu saja...lagi gak semangat mendaur ulangnya..."
Neutral,Positive,Negative,Negative,"Vidio belum pernah diposting giliran q posting
Mbah memet marcomet bilang vidio daur ulang
Botol plastik kali didaur ulang"
Positive,Positive,Positive,Positive,"Sold out 1 unit mesin produksi tali rafia. Mau bisnis daur ulang plastik?? Kami siap support mesin produksinya. Belum punya pelanggan?? Kami bantu pemasarannya. 
Melayani pembuatan/perbaikan mesin daur ulang plastik :

- Crusher / Mesin giling plastik
- Extruder / Mesin pelet plastik
- Mesin tali rafia
- Straw / Mesin sedotan

Tlp : 08123113641
Wassap : 081333111558

#bengkelbubut
#bengkelbubutsurabaya 
#daurulang
#plasticrecycling
#daurulangplastik 
#crusher
#plasticcrusher
#mesingilingplastik 
#extruder
#plasticextruder
#mesinpeletplastik 
#mesintalirafia 
#mesinsedotan"
Negative,Negative,Negative,Negative,"Plastik tetap plastik
Mau di daur ulang berapakali ya tetap plastik.
Kalo setiap hari memproduksi 50 macam plastik, trus tiap tahunnya berapa ton sampah plastik yg berserakan...?
Itu baru 50 macam plastiknya... belum di hitung tiap macamnya di produksi berapa banyak setiap harinya...?
Mikir...."
Neutral,Positive,Neutral,Positive,"Nama Produk :
Pencil Case Daur Ulang
Kode Produk :
Pencilcase03

Informasi Produk
1. Bahan :
- Terbuat dari daur ulang plastik
- Tebal dan awet
- Jahitan rapi

2. Fungsi :
- Tempat Pensil
- Menyimpan Alat Tulis
- Karya Sanitasi
- koleksi

3. Ukuran : 20cm x 8cm

4. Cocok untuk kegiatan sehari - hari, Souvernir, kegiatan kemasyarakatan, dll

5.Harga Normal Rp. 39.000,- Harga Spesial Hari Ini untuk Anda Diskon 30%, Harga Menjadi Rp. 30.000,- ( Belum Ongkir )

Order Pesanan Gunakan WA, Tulis : [ Nama + No. Hp + Kode Barang + Nama Barang + Alamat Lengkap ]

Admin Online :
Fast Respon : Chat WhatsApp : 0811 - 355 - 666 - 4

Online Order : Senin - Minggu ( 09.00 - 17.00 )

Store Fisik & Pengiriman :
Distro Daur Ulang Sampah Solo
Jl. Larasati 1 No. 12 Kec. Serengan Kota Solo

Follow kami juga di=>
•Facebook :  distrodaurulangsampah
•Instagran : @distrodaurulangsampah

Anda mengalami kendala dalam order atau komplain silahkan hubungi tim support kami :
0821 - 3751 - 6256 ( Wida )
==> Senin - Minggu ( 09.00 - 21.00 )

#pencilcase #pencilcasedaurulang #tempatpensillucu #alattulisunik #Atk #tempatpensilplastik #dompetdaurulang #dompetlokal #kreasidaurulang #tempatpencildaurulang
#distrodaurulang #tokodaurulang #ramahlingkungan #kerajinandaurulang #sampahbawaberkah#daurulanglimbahplastik#manfaatsampah#daurulangsampah"
Negative,Negative,Neutral,Negative,Situasi yang masih belum kondusif buat Harga PET. Sabar dan atur setrategi management yang baik.
Negative,Positive,Positive,Positive,"Botol Air Kemasan Plastik "" Emas"" bagi Pendaur Ulang Sampah.
Kenapa harus dilarang ???

Dalam acara Bali Big Eco Forum yang berlangsung di Hotel Kempinski, Nusa Dua, pada tahun 2019, hadir sejumlah narasumber penting yang berbagi perspektif seputar pengelolaan sampah plastik di Indonesia. Salah satu yang menarik datang dari Ketua TPS3R Canggu. 
Ia menyampaikan pandangannya bahwa sampah botol air mineral, khususnya yang berasal dari kemasan sekali pakai, justru memiliki nilai ekonomi yang tinggi dalam sistem pengelolaan sampah berbasis daur ulang.

Menurutnya, permasalahan utama bukan terletak pada keberadaan botol plastik itu sendiri, melainkan pada sistem pengelolaannya yang belum optimal, terutama dari sumbernya.
Jika sistem pengumpulan, pemilahan, dan daur ulang dikelola dengan baik sejak dari rumah tangga atau titik asal sampah, maka plastik—termasuk botol air mineral—tidak perlu dianggap sebagai ancaman lingkungan, melainkan sebagai sumber daya yang berharga.

Pernyataan ini menjadi catatan penting dalam merumuskan kebijakan terkait pelarangan penggunaan botol air kemasan di bawah 1 liter. Alih-alih melarang total, pendekatan berbasis ekonomi sirkular dan edukasi masyarakat mengenai pemilahan sampah dapat menjadi solusi yang lebih berkelanjutan dan realistis.

Bisakah Peminpin memberi contoh agar masyarakat sadar dan peduli sampah plastik, 
Jangan sampai ada kesan terjadi pilih kasih dalam pelarangan produk kemasan plastik."
Neutral,Neutral,Positive,Positive,"daur ulang bungkus Apel dan bungkus buah pir

Maff ya,,masih pemula ,,dan belum rapih🙏"
Negative,Positive,Negative,Positive,"Daur ulang plastik di Indonesia sebenarnya sudah mulai sejak 1970-an. Daur ulang plastik didominasi sektor informal yang berkembang secara mandiri.

“Dorongan utama karena manfaat ekonomi,” kata Wilson Pandhika Sekjen Indonesian Plastics Recyclers (IPR).

Dia bilang, daur ulang plastik punya imej buruk karena kualitas rendah, kotor, bau dan dinilai murah. Karena itu, katanya, penting ada edukasi masyarakat mengubah pandangan terhadap pendaur ulang plastik di Indonesia dan peran circular economy.

Permasalahan lingkungan mendorong kita merancang kembali model ekonomi kita,” katanya.

Berikut contoh hasil dari  sampah plastik kopi sekali pakai. Cantik khan ngga kalah sama tas bermerek🥰.
Aku juga punya, yg minat preorder ya gaess😍.

#AF24 #ArtisFacebook24"
Neutral,Neutral,Positive,Positive,"GRS-Biji Plastik Daur Ulang PP Tahan Benturan
Di era yang mengejar keberlanjutan sumber daya, penggunaan biji plastik daur ulang PP tahan benturan tidak hanya memenuhi kebutuhan tahan benturan/tahan suhu rendah, tetapi juga secara signifikan mengurangi beban terhadap lingkungan. Mari bersama-sama membangun masa depan hijau! Produk khusus kami dari PP daur ulang yang tahan benturan dapat mengajukan sertifikasi GRS untuk daur ulang. Silakan hubungi kami untuk informasi lebih lanjut.

#Taichyu #resin #BahanKompositPP #ButiranPlastikDaurUlangPP #Kustomisasi #JualBeliGF #JualBeliPA #JualBeliABS #JualBeliPS #JualBeliPE #SertifikasiGRS #PPtahanBenturantahanDingin #PeralatanOlahraga #PedalSepeda #FurniturKantor #AlatBerkebun"
,Negative,Negative,Negative,"Proses daur ulang sedotan plastik memerlukan biaya yang tidak sedikit sementara itu nilai sedotan plastik untuk di daur ulang sangat rendah. Berdasarkan bentuknya, sedotan plastik juga sulit di daur ulang. Tidak heran jika tidak ada pihak yang mau memproses daur ulang sedotan plastik. Sehingga penggunaan sedotan plastik hanya akan berujung di tempat pembuangan sampah, utu juga kalau orang2 sadar membuangn ya ke tempat sampah, faktanya kebanyakan dibuang ke sembarang tempat, dan berakhir di sungai lalu ke lautan...

Note :
Sedotan yang saya pegang adalah sedotan organik yang terbuat dari beras, bahkan aman jika sengaja ditelan :)

#sampahplastik #bocahpantai #diputrakasaya"
Neutral,Positive,Positive,Positive,"Mesin kami adalah peralatan daur ulang plastik yang efisien dan hemat energi, yang mengadopsi teknologi perlindungan lingkungan tanpa pemanas dan suhu rendah. Ini dapat secara efektif mengolah sampah plastik menjadi partikel, dan memiliki karakteristik tidak ada air pendingin, tidak ada peregangan dan tidak ada pembuangan air limbah. Pengoperasian sederhana, cocok untuk bahan PE, HDPE, LDPE dan LLDPE, PVC, PO, PA, CPE. WhatsApp： situs: 
#plastic bags #plastic pellets #plastic recycling #plastic recycling machinery #plastic granulator #plastic pelletiser #plastic cutting machine #film recycling machine #plastic film #plastic bag making machine #plastic film blowing machine #plastic extruder #plastic waste recycling #plastic recycling #air-cooled hot cutting granulator #multilayer co-extruded blown film production line #plastic courier bags"
Neutral,Positive,Positive,Positive,"Daur Ulang Botol Plastik Ramah Lingkungan: CO2 lebih rendah, Bumi lebih hijau"
Neutral,Positive,Positive,Positive,"salah satu photo dari sahabat. 
saya sedikit saja bercerita tentang Plastik lingkungan dan ecobrick. 
banyak sekalali belakangan ini latah dengan pengelolaan plastik sekali pakai. ingat ketika plastik di daur ulang akan menjadi kwalitas lebih rendah dan tidak semua plastik mempunyai harga di bank sampah. kenapa ecobricks? setiap hari pasti kita bertemu bahkan berdampingan dengan plastik. naa ada kata mari bijak menggunakan plastik. 
ecobrick tidak hanya mengajak kita untuk menyelamatkan ecologi tapi Mengurangi polusi udara serta bertanggung jawab pada plastik yang kita hasilkan. siapa pun bisa membuat ecobrick tapi harus di mulai dengan benar. 

ecobricks mempunyai standar berat 200 hingga 500 gram tergantung jenis botol nya. 

mari bersama merawat ibu bumi. #plastiklingkunganecobrick  #polusijadisolusi"
Neutral,Positive,Neutral,Positive,"Ecobrick adalah solusi cerdas menyelamatkan lingkungan dari sampah plastik
Ecobricks adalah botol plastik yang berisi sampah plastik, yang telah dibersihkan, kemudian dipadatkan untuk mendapatkan bata bangunan yang dapat digunakan secara terus menerus. Mengapa Ecobricks adalah solusi yang baik? Karena sistem daur ulang plastik yang mengonsumsi terlalu banyak energi dan diperlukan orang-orang yang bekerja pada lingkungan beracun. Ecobricks merupakan solusi dengan energi yang rendah dan pemanfaatan sampah plastik yang tidak berguna lagi, karena sampah plastik akan membutuhkan waktu ribuan tahun untuk terurai"
Negative,Negative,Negative,Negative,"Daur Ulang

Penggunaan kertas atau pp nonwoven sebagai pengganti kantung plastik ternyata bukanlah solusi terbaik untuk mengendalikan sampah plastik.  Sebuah diskursus tampak dari kajian California State University, 2011. Ternyata untuk memproduksi 1 (satu) ton bubur kertas (paper pulp) dibutuhkan 3 (tiga) ton kayu. Artinya? ...sama-sama berdampak negatif. 

Plastic recycle rate di Indonesia 17,4%, US 34% dan Jerman 66% (Inaplas, 2019). Tingkat daur ulang sampah plastik di Indonesia masih sangat rendah karena sebagian besar sampah didominasi oleh kantung plastik belanja. Kantung plastik belanja terlalu ringan sehingga tidak menarik bagi pemulung dan pengusaha daur ulang. Selain itu juga mengandung 50%-60% kalsium filler dan bahan konvensional lainnya yang menyebabkan sulit didaur ulang (Rivai, 2019). 

Manajemen limbah plastik menghadapi tantangan sangat kompleks. Berawal dari tidak dipilahnya sampah organik dan anorganik sejak  dari rumah tangga. Berlanjut dengan terbatasnya sarana prasarana pengelolaan sampah. Dari sisi teknis terdapat beragam material yang digunakan sehingga sulit didaur ulang. Serta masalah penegakan hukum, dengan tidak adanya sanksi tegas terhadap tindakan membuang sampah sembarangan. 

Kunci pengelolaan sampah plastik adalah bagaimana cara meningkatkan plastic recycle rate di Indonesia. Dan itu bisa dimulai dari pemilahan khususnya plastik sejak dari rumah tangga dan didukung sarana prasarana pengelolaannya. Sesuai amanah UU No.18/2008 dan PP 81/2012, membutuhkan komitmen semua pihak : masyarakat, perusahaan (swasta atau negara), NGO, dan pemerintah dalam pengelolaan sampah. 

Al Akhdzu bil Asbab, sekecil dan selemah apa pun,  manusia wajib berusaha."
Negative,Neutral,Positive,Neutral,"Sahabat Lestari, kita bisa memperpanjang usia plastik dengan daur ulang! 

Daur ulang menjadi salah satu langkah bijak yang bisa kita lakukan dari rumah dalam melindungi Bumi dan lingkungan sekitar. Namun, kesadaran akan pentingnya hal ini masih rendah, nih. Kira-kira kenapa, ya? 

Geser slide untuk informasi selengkapnya, ya 😉"
Positive,Positive,Positive,Positive,"Botol plastik bekas memiliki banyak manfaat jika didaur ulang dengan benar. Berikut adalah beberapa manfaat utama dari botol plastik bekas:
 * Mengurangi Pencemaran Lingkungan: Daur ulang botol plastik membantu mengurangi jumlah sampah plastik yang mencemari lingkungan, terutama lautan dan tempat pembuangan sampah.
 * Menghemat Sumber Daya Alam: Daur ulang botol plastik mengurangi kebutuhan akan produksi plastik baru, yang berarti menghemat sumber daya alam seperti minyak bumi.
 * Mengurangi Emisi Gas Rumah Kaca: Proses daur ulang botol plastik umumnya menghasilkan emisi gas rumah kaca yang lebih rendah dibandingkan dengan produksi plastik baru.
 * Menciptakan Lapangan Kerja: Industri daur ulang botol plastik dapat menciptakan lapangan kerja baru dalam pengumpulan, pemrosesan, dan pembuatan produk daur ulang.
 * Nilai Ekonomi: Botol plastik bekas memiliki nilai ekonomi. Botol plastik dapat didaur ulang menjadi berbagai produk baru yang bernilai jual, seperti pakaian, perabot, dan bahan bangunan.
Contoh Pemanfaatan Botol Plastik Bekas
 * Kerajinan Tangan: Botol plastik bekas dapat diubah menjadi berbagai kerajinan tangan kreatif, seperti vas bunga, tempat pensil, atau hiasan dinding.
 * Wadah Tanaman: Botol plastik bekas dapat digunakan sebagai wadah untuk menanam tanaman, baik di kebun maupun di dalam rumah.
 * Media Pembelajaran: Botol plastik bekas dapat digunakan sebagai media pembelajaran untuk mengenalkan konsep daur ulang dan pentingnya menjaga lingkungan kepada anak-anak.
Dengan memanfaatkan botol plastik bekas dengan bijak, kita dapat memberikan kontribusi positif bagi lingkungan dan masyarakat."
Negative,Negative,Negative,Negative,"Umuk Daur Ulang Plastik 🤓😎😷🤕
Selasa uthuk-uthuk, 14 Januari 2025 



Permasalahan mendasar daur ulang plastik terletak pada kompleksitas jenis plastik dan rendahnya tingkat daur ulang global. Plastik terdiri dari berbagai jenis polimer, seperti PET, HDPE, PP, dan lainnya, yang masing-masing membutuhkan proses daur ulang berbeda. Banyak produk plastik menggabungkan bahan-bahan berbeda, seperti lapisan film plastik dengan aluminium atau kertas, sehingga sulit didaur ulang secara efisien. Selain itu, plastik yang terkontaminasi oleh makanan, minyak, atau bahan kimia sering kali tidak memenuhi standar untuk daur ulang, sehingga berakhir di tempat pembuangan sampah atau dibakar. Hal ini menunjukkan bahwa infrastruktur pengelolaan sampah dan teknologi pemrosesan yang ada belum cukup untuk mengatasi beragam jenis dan kondisi plastik.

Di sisi lain, aspek ekonomi dan kesadaran masyarakat juga menjadi hambatan besar. Biaya daur ulang plastik sering kali lebih tinggi dibandingkan produksi plastik baru dari bahan baku fosil, terutama jika harga minyak mentah rendah. Akibatnya, produsen lebih memilih plastik virgin dibandingkan plastik daur ulang. Selain itu, rendahnya kesadaran masyarakat dalam memilah sampah plastik, terutama di negara berkembang, memperburuk situasi karena daur ulang hanya dapat efektif jika bahan plastik sudah dipilah dari awal. Untuk mengatasi masalah ini, diperlukan kolaborasi antara pemerintah, industri, dan masyarakat dalam mengembangkan teknologi, regulasi, serta kampanye kesadaran lingkungan.

"
Positive,Positive,Positive,Positive,"Semangaat Malam, 

PET ( Polyethylene terephthalate)

adalah suatu resin polimer plastik termoplast dari kelompok poliester. PET banyak diproduksi dalam industri kimia dan digunakan dalam serat sintetis, botol minuman dan wadah makanan, aplikasi thermoforming, dan dikombinasikan dengan serat kaca dalam resin teknik.  

Titik lebur: 260°C
Rumus: (C10H8O4)n
Kepadatan: 1,38 g/cm³
Molar mass: 10–50 kg/mol, varies
Abbreviations: PET, PETE
Boiling point: 350 °C (662 °F; 623 K) (decomposes)
CAS Number: 25038-59-9

Plastik polietilena tereftalat (PET) sangat lazim digunakan sebagai bahan dasar produk-produk komersial dengan beragam pengaplikasian. Termasuk kemasan pangan dan nonpangan, kain, plastik lembaran, komponen kendaraan, alat elektronik, dan masih banyak lagi.
