"Unnamed: 0","annotation_id","annotator","created_at","date_created","id","lead_time","sentimenteffective","sentimentpet","sentimentprocess","sentimentrecycle","tweet","updated_at" 
130,1646,"1","2025-06-02T12:31:48.742981Z","Mon Mar 27 14:06:48 +0000 2023",2896,22.859,"Negative","Negative","Negative","Negative","Mari kita sama sama jaga bumi kita dari sampah plastik. Plastik sangat sulit untuk diurai secara alami sedangkan daur ulang plastik tidak akan cukup untuk mengurangi sampah plastik. Mari kita sama sama menjadi pelopor perubahan ","2025-06-02T12:31:48.742981Z"
131,1645,"1","2025-06-02T12:31:32.681895Z","Sun Dec 19 09:39:29 +0000 2021",2897,7.177,"Neutral","Positive","Neutral","Positive","Daur ulang botol plastik bekas yang tidak terpakai. Bagus dimanfaatkan dipekarangan rumah mjd penggati POT Like - follow - share YouTube : Tukang Sampah Berdasi  #tolakgalonsekalipakai #PapuaTerancamDicaplokChina #GerakanRevolusiAkhlaq #RobohkanOligarki","2025-06-02T12:31:32.681895Z"
132,1644,"1","2025-06-02T12:30:53.172837Z","Sat Sep 24 10:11:03 +0000 2022",2898,137.225,"Negative","Neutral","Negative","Neutral","sampah plastik tidak mudah di daur ulang kembali karena ada beberapa jenis yang membutuhkan proses... Sampah plastik juga sangat susah untuk diuraikan oleh tanah.. jadi ayokk kurangi pemakaian kantong plastik @Satu_Indonesia #SemangatSalingBantu","2025-06-02T12:30:53.172837Z"
133,1643,"1","2025-06-02T12:28:34.736765Z","Wed Oct 31 01:44:16 +0000 2018",2899,1164.108,"Negative","Neutral","Negative","Neutral","Daur Ulang Sampah Tidak Cukup Melindungi Laut dari Pencemaran Plastik  lewat @Mongabay","2025-06-02T12:28:34.736765Z"
0,1827,"1","2025-06-04T08:53:42.475085Z","Mon Oct 22 06:38:19 +0000 2018",2900,8.963,"Negative","Negative","Negative","Negative","Saat di Rujak sedang menggali ulang sejarah Bantar Gebang eh malah ketemu ini. Tahun 1993 sudah ada yang menyimpulkan bahwa daur ulang itu tidak menyelesaikan sampah plastik. Yg bisa menyelesaikan itu hanya perubahan pola konsumsi. ","2025-06-04T08:53:42.475085Z"
1,1826,"1","2025-06-04T08:53:32.809606Z","Thu Oct 25 03:04:02 +0000 2018",2901,23.749,"Negative","Negative","Negative","Negative","Perusahaan-perusahaan ternama seperti @ID_Pepsi @cocacolaID @Nestle @UnileverIDN terus meningkatkan penggunaan kemasan plastik sekali pakai. Solusi yang kerap ditawarkan mereka? Hanya daur ulang. #BreakFreeFromPlastic #OurOcean #OurOcean2018 #RethinkingConvenience #IsThisYours ","2025-06-04T08:53:32.809606Z"
3,1825,"1","2025-06-04T08:53:08.362585Z","Wed Oct 24 01:11:03 +0000 2018",2902,7.27,"Negative","Negative","Negative","Negative","@bambangelf Tahun 1993 sebetulnya sudah sadar bahwa daur ulang tidak memecahkan sampah plastik dan hanya memperpanjang umurnya (bayangkan manusia punya umur 500thn dan tiap hari bisa nganak 10). Cara mengubahnya: pola konsumsi harus berubah. ","2025-06-04T08:53:08.362585Z"
5,1824,"1","2025-06-04T08:52:57.707881Z","Mon Sep 12 01:00:17 +0000 2022",2904,5.659,"Negative","Negative","Negative","Negative","Ini juga bukan soal daur ulang. Secara global rata-rata hanya 9 persen sampah yang bisa didaur ulang. Karena bikin kemasan baru lebih murah dari recycle. Kemasan plastik yang diproduksi tahun 1950-an sampahnya masih berkeliaran di alam hingga kini. ","2025-06-04T08:52:57.708390Z"
6,1823,"1","2025-06-04T08:52:51.050075Z","Thu May 07 06:54:00 +0000 2020",2905,53.23,"Neutral","Neutral","Positive","Positive","#SahabatDikbud bagaimana ya caranya mengubah limbah plastik di sekitar kita menjadi karya yang artistik dan menarik? Yuk ikuti kelas seni daur ulang bersama Baja Panggabean di Pertunjukan Daring siang ini hanya di YouTube @budayasaya. #BahagiadiRumah ","2025-06-04T08:52:51.050075Z"
7,1822,"1","2025-06-04T08:51:56.865846Z","Thu May 16 10:15:53 +0000 2019",2906,16.521,"Neutral","Positive","Neutral","Positive","Lampu gantung VINTERGATA dengan desain bentuk serta warna yang menarik bisa memberikan kesan mewah pada ruang makan minimalis kamu. VINTERGATA yang terbuat dari plastik daur ulang tidak hanya menyebarkan cahaya tapi juga memberikan ruang makan kamu suasana penuh kehangatan. ","2025-06-04T08:51:56.865846Z"
8,1821,"1","2025-06-04T08:51:39.423414Z","Tue Apr 30 09:21:43 +0000 2019",2907,3.28,"Negative","Negative","Negative","Negative","Tingkat Daur Ulang Sampah Plastik di Indonesia Hanya 9 Persen ","2025-06-04T08:51:39.423414Z"
9,1820,"1","2025-06-04T08:51:35.373467Z","Sun Dec 23 14:20:01 +0000 2018",2908,74.29,"Positive","Neutral","Positive","Neutral","@Smart_Bisnis 1. Kisah sukses pedagang kue kering untuk natal dan tahun baru 2. Dipecat dari kantor orang ini akhirnya sukses membuka usaha daur ulang plastik. 3. Hanya bermodal batok kelapa orang ini akhirnya kaya mendadak #KuisSmartBisnis Kuy ah @SepSyahRiz @mulus_sae1 @irwan_ajax ","2025-06-04T08:51:35.373467Z"
10,1819,"1","2025-06-04T08:50:20.350533Z","Sat Feb 19 07:31:21 +0000 2022",2909,25.337,"Negative","Negative","Negative","Negative","Bila kebijakan perusahaan dan pemerintah hanya sebatas daur ulang dan menggunakan plastik ramah lingkungan maka target Indonesia mengurangi 70% sampah plastik di lautan pada 2025 hanyalah sekadar angan-angan #BapakPerusakAlam #BapakPerusakAlam ","2025-06-04T08:50:20.350533Z"
11,1818,"1","2025-06-04T08:49:53.996355Z","Fri Oct 06 05:06:15 +0000 2023",2910,6.524,"Positive","Positive","Positive","Positive","Tsai Jin peng adalah sosok pendiri merek ramah lingkungan For Next Generation. FNG ini fokus pada teknologi benang daur ulang botol plastik PET. Tsai Jin-peng bertekad ingin mempraktekkan konsep ekonomi sirkular beranggapan hanya dengan menggunakan bahan benang daur ulang yang ","2025-06-04T08:49:53.996355Z"
12,1817,"1","2025-06-04T08:49:46.643150Z","Thu Mar 21 05:45:00 +0000 2019",2911,61.917,"Negative","Negative","Negative","Negative","Daur ulang tidak akan memperbaiki masalah plastik di laut dan menyalahkan negara di wilayah bumi bagian selatan untuk praktik pengelolaan limbah mereka yang buruk hanya mereproduksi kebiasaan kolonial memindahkan masalah kepada orang lain dan menyalahkan korban.","2025-06-04T08:49:46.643150Z"
13,1816,"1","2025-06-04T08:48:43.461800Z","Tue Jun 08 07:25:10 +0000 2021",2912,8.499,"Neutral","Neutral","Neutral","Positive","Taukah kamu kalau sampah plastik bisa di daur ulang menjadi paving block? Gimana caraya? Simak video berikut! Tonton terus #VaksinSlankUntukIndonesia setiap hari Jumat pukul 20.05 WIB hanya di @metrotv ⁣⁣⁣ #mediagroupxslank ","2025-06-04T08:48:43.461800Z"
14,1815,"1","2025-06-04T08:48:34.120549Z","Tue Aug 21 04:41:28 +0000 2018",2913,38.339,"Negative","Neutral","Negative","Neutral","Perubahan besar selalu dimulai dgn tindakan sederhana. Pengendalian sampah bkn hanya melalui kegiatan daur ulang. Mengurangi timbulan sampah plastik juga salah satu cara u/ mengatasinya. Sudah saatnya u/ memikirkan keberlanjutan lingkungan dgn memperhatikan sampah yg dihasilkan ","2025-06-04T08:48:34.120549Z"
18,1814,"1","2025-06-04T08:47:40.662819Z","Mon May 06 01:27:03 +0000 2019",2915,9.064,"Positive","Neutral","Neutral","Positive","Tak Hanya Jersey Kini Sepatu juga Berbahan Daur Ulang Plastik ","2025-06-04T08:47:40.662819Z"
23,1813,"1","2025-06-04T08:47:18.629188Z","Thu Oct 25 02:28:59 +0000 2018",2919,5.726,"Negative","Negative","Negative","Negative","Tambahan: bahwa daur ulang itu hanya memperpanjang umur penggunaan plastik tapi tidak menghilangkan masalah sampah plastik itu sendiri.","2025-06-04T08:47:18.629188Z"
24,1812,"1","2025-06-04T08:47:12.120764Z","Wed Mar 13 03:10:00 +0000 2019",2920,16.244,"Positive","Neutral","Positive","Positive","Hingga saat ini India termasuk salah satu negara terdepan dalam program daur ulang limbah plastik. Menurut catatan Program Lingkungan PBB atau UNEP India mendaur ulang sekitar 60 persen limbah plastiknya jauh di atas rata-rata dunia yang hanya 22 persen  ","2025-06-04T08:47:12.120764Z"
25,1811,"1","2025-06-04T08:46:53.002802Z","Fri Oct 26 01:44:18 +0000 2018",2921,50.588,"Negative","Negative","Negative","Negative","Dan daur ulang pun hanya jadi plastik lagi dan plastik lagi. Gitu aja terus sampa 450-500 thn kedepan. Sementara di thn2 yg sama produsen keluarkan terus plastik plastik dan plastik baru. Lama2 lbh banyak plastik daripada segenap makhluk hidup di bumi ini.","2025-06-04T08:46:53.002802Z"
27,1810,"1","2025-06-04T08:46:00.969562Z","Tue Apr 19 15:16:34 +0000 2022",2922,11.414,"Positive","Positive","Positive","Positive","Telat banget tau tapi ternyata @aerostreet_id sempet berkolaborasi dengan Le Minerale. Sebagian bahan sepatunya terbuat dari daur ulang botol plastik. Kolaborasi ini limited hanya 5000 pasang dan sold out dalam hitungan detik. Aerostreet kolaborasi2nya memang ","2025-06-04T08:46:00.969562Z"
28,1809,"1","2025-06-04T08:45:47.332521Z","Wed Nov 03 04:07:05 +0000 2021",2923,25.37,"Negative","Neutral","Negative","Negative","Salam Zero Waste! Industri bahan bakar fosil (alias plastik) dan brand ternama mengajukan solusi palsu yang hanya akan memperburuk masalah iklim kita. Apa yang disebut bioplastik dan daur ulang bahan kimia tidak akan menyelesaikan masalah hanya malah menambahnya. ","2025-06-04T08:45:48.856612Z"
30,1808,"1","2025-06-04T08:42:35.550447Z","Mon Aug 22 15:27:07 +0000 2022",2925,106.751,"Positive","Positive","Positive","Positive","PEMANFAATAN sampah nonorganik seperti plastik &amp; botol plastik bekas bukan hanya dilakukan oleh Industri daur ulang berskala besar semata. Nyatanya sampah tersebut pun bisa menghasilkan nilai ekonomi di tangan pelaku UMKM @jokowi Gas Pol Lingkungan ","2025-06-04T08:42:35.550447Z"
32,1807,"1","2025-06-04T08:40:48.135242Z","Sat May 04 09:38:01 +0000 2019",2926,67.687,"Negative","Negative","Negative","Negative","Dua hal: meningkatkan kesadaran masyarakat soal plastik dan membentuk people power untuk melawan hegemoni plastik. Yang tak kalah penting: menekan pabriknya. Banyak yang bikin produk plastik tapi hanya sekali daur ulang atau bahkan gak bisa didaurulang sama sekali.","2025-06-04T08:40:48.135242Z"
33,1806,"1","2025-06-04T08:39:39.450710Z","Sun Sep 05 03:26:53 +0000 2021",2927,6.849,"Negative","Negative","Negative","Negative","Faktanya ada 67 ton sampah plastik dihasilkan tiap harinya. Namun hanya sekitar 9% yang didaur ulang. Namun tahukan teman-teman terkait fakta daur ulang plastik? Simak di poster yaa #chemicalrecycling #falsesolution #breakfreefromplastic #recycling ","2025-06-04T08:39:39.450710Z"
36,1805,"1","2025-06-04T08:38:05.443303Z","Thu Oct 04 08:02:53 +0000 2018",2930,81.176,"Negative","Negative","Negative","Negative","Menurut Atha Rasyadi Jurukampanye Urban Greenpeace Indonesia bila kebijakan perusahaan &amp; pemerintah sebatas daur ulang dan menggunakan plastik ramah lingkungan target Indoensia mengurangi 70% sampah plastik di lautan tahun 2025 hanya impian. #BreakFreeFromPlastic #IsThisYours","2025-06-04T08:38:05.443303Z"
37,1804,"1","2025-06-04T08:35:23.426761Z","Mon Oct 29 14:23:43 +0000 2018",2931,6.362,"Negative","Negative","Negative","Negative","Dan harap diingat saja saudara2 bahkan utk kegiatan daur ulang itu HANYA demi memperpanjang pemakaian plastik. Proses daur-ulang pun butuh energi (lagi) dan hasilkan emisi. Jadi jgn sampai berpuas diri dan tetap berupaya lbh ya Pemkot Surabaya .","2025-06-04T08:35:23.426761Z"
38,1803,"1","2025-06-04T08:35:16.072833Z","Sat Nov 02 05:04:48 +0000 2019",2932,91.738,"Positive","Neutral","Positive","Neutral","Yang kedua adalah; STOP pembakaran sampah limbah rumah tangga atau sampah plastik dan lebih baik di daur ulang nih Awaiters! Bukan hanya mengurngi asap polusi tapi juga mengurangi banyaknya penggunaan plastik menjadi barang baru yang lebih berguna nih Awaiters! #Gogreen ","2025-06-04T08:35:16.072833Z"
39,1802,"1","2025-06-04T08:33:43.567401Z","Thu Jun 27 06:32:50 +0000 2024",2933,223.986,"Negative","Negative","Negative","Negative","Selain itu untuk saat ini daur ulang juga bukanlah satu-satunya solusi yang dapat ditawarkan mengingat hanya 9% sampah plastik yang berhasil di daur ulang di seluruh dunia. Maka yang seharusnya dapat dilakukan adalah pembatasan terhadap penggunaan plastik itu sendiri. ","2025-06-04T08:33:43.567401Z"
40,1801,"1","2025-06-04T08:29:58.699475Z","Mon Apr 22 08:36:40 +0000 2019",2934,37.218,"Neutral","Neutral","Positive","Positive","Gerakan eco-friendly sedang menjamur di kalangan masyarakat. Tak hanya membeli Anda juga bisa membuat sendiri pouch dari plastik bekas. Berikut selengkapnya. #HariBumi ","2025-06-04T08:29:58.699475Z"
41,1800,"1","2025-06-04T08:29:20.665344Z","Mon Nov 26 03:14:34 +0000 2018",2935,129.292,"Negative","Neutral","Negative","Negative","KRESEK Dia tak pernah tau akan di isi apa Yang dia tau hanya akan berakhir di tong sampah... Dia hanya berusaha sebaik mngkin jlnkan tugasnya tanpa mkir makanan sampah atau emas kah yg masuk.. Dia hanya berharap di daur ulang utk jd plastik yg lbh mulia..... ","2025-06-04T08:29:20.665344Z"
42,1799,"1","2025-06-04T08:27:10.723568Z","Thu Feb 07 12:20:59 +0000 2019",2936,100.448,"Negative","Negative","Negative","Negative","Hay barudak unpas ceumin mau sharing nih kamu tau ga sih? lebih dari 1 juta plastik digunakan setiap menit. 50% dari plastik itu adalah plastik sekali pakai yang langsung berakhir di tong sampah. Hanya sekitar 5% yang dapat di daur ulang. boleh kepoin akun ig nya @sedarikini ","2025-06-04T08:27:10.723568Z"
43,1798,"1","2025-06-04T08:25:29.233848Z","Mon Oct 26 09:45:47 +0000 2020",2937,9.66,"Positive","Neutral","Neutral","Positive","HOT ITEM! . Adidas Ultraboost 20 Shoes FV8359 yang sedang hype ini tidak hanya menampilkan warna yang bold dan eyecathing tetapi juga dibuat sebagian dari Parley Ocean Plastic. Yaitu bahan daur ulang yang berasal dari plastik-plastik yang ditemukan di pesisir pantai. ","2025-06-04T08:25:29.233848Z"
45,1797,"1","2025-06-04T08:25:18.089586Z","Thu May 12 06:17:59 +0000 2022",2938,12.819,"Negative","Negative","Negative","Negative","Sampah plastik ancaman paling gede saat ini makanya PermenLHK 75 ini dirancang untuk mengurangi sampah melalui perbaikan manajemen daur ulang reuse dll. Tapi kok sampah malah nambah banyak ya? WHY? ","2025-06-04T08:25:18.089586Z"
46,1796,"1","2025-06-04T08:25:01.978481Z","Sat Nov 27 09:13:02 +0000 2021",2939,41.172,"Negative","Negative","Negative","Negative","Thankyou Hero --------------------------------------- Reposted from @aeshnina DAUR ULANG BUKAN SOLUSI Mengunjungi Amsterdam plastic reycling centre. Hanya 60%sampah plastik yang dapat mereka olah menjadi scrap plastik. 40%sampah harus berakhir di incenerator. ","2025-06-04T08:25:01.978481Z"
48,1795,"1","2025-06-04T08:24:19.743416Z","Sat Jan 07 08:00:31 +0000 2023",2940,5.307,"Negative","Neutral","Negative","Negative","Sampah plastik yang dihasilkan sulit terdegradasi atau daur ulang secara alami butuh kepedulian banyak pihak untuk mendapatkan solusinya. Simak selengkapnya di #Insight with @desianwar hari ini pukul 18.00 WIB hanya di  ","2025-06-04T08:24:19.743416Z"
50,1794,"1","2025-06-04T08:24:13.674268Z","Sun Aug 11 08:01:12 +0000 2019",2941,143.192,"Negative","Negative","Negative","Negative","@_emridwan @gokenroll @GreenpeaceID @aniesbaswedan Pertanyaannya plastik daur ulang itu apa 100% didaur ulang atau hanya akan berakhir di kali","2025-06-04T08:24:13.674268Z"
52,1793,"1","2025-06-04T08:21:48.427373Z","Tue Oct 23 05:10:23 +0000 2018",2942,43.571,"Negative","Neutral","Negative","Neutral","Temuan kunci dalam laporan ini di antaranya adalah: 1) Tak ada komitmen untuk mulai menghentikan penggunaan kemasan plastik sekali pakai dari setiap perusahaan yang disurvei. Solusi yang ditawarkan hanya daur ulang #BreakFreeFromPlastic #OurOcean #OurOcean2018 #PantangPlastik","2025-06-04T08:21:48.427373Z"
54,1792,"1","2025-06-04T08:21:03.604740Z","Sun Apr 30 03:52:13 +0000 2023",2943,8.451,"Positive","Neutral","Positive","Positive","@balayuhuuu Aku bantu infoin yaa Kak bahwa untuk Grab Recycle hanya untuk penanggulangan daur ulang sampah plastik dan karton/kardus yaa Kak Untuk info lebih detailnya bisa cek pada halaman berikut ini Terima kasih -Mamat ","2025-06-04T08:21:03.604740Z"
56,1791,"1","2025-06-04T08:19:02.209328Z","Thu Jun 13 23:29:59 +0000 2019",2944,4.908,"Negative","Negative","Negative","Negative","Hanya 20 persen sampah plastik di Indonesia yang didaur ulang. #Humaniora #AdadiKompas ","2025-06-04T08:19:02.209328Z"
60,1790,"1","2025-06-04T08:17:16.940947Z","Tue Feb 19 09:07:19 +0000 2019",2946,308.974,"Neutral","Positive","Neutral","Positive","Btw ini botol daur ulang dari botol aqua gitu ya buat mengurangi sampah plastik. Dan baru ada di Bali . Gak hanya sama aqua kok kerjasamanya. ","2025-06-04T08:17:16.940947Z"
61,1789,"1","2025-06-04T08:12:06.889656Z","Wed Jul 17 07:30:54 +0000 2019",2947,73.242,"Negative","Neutral","Neutral","Neutral","Dr. Hartuti Purnaweni MPA (Ketua Program Studi Doktor Ilmu Lingkungan Undip) mengungkapkan dalam mengelola sampah tak hanya 3R yaitu Reuse (penggunaan kembali) Reduce (mengurangi) dan Recycle (daur Ulang) tapi juga refuse (menolak) yaitu menolak pemakaian plastik berlebihan. ","2025-06-04T08:12:06.889656Z"
62,1788,"1","2025-06-04T08:09:04.396843Z","Wed Mar 30 02:01:01 +0000 2022",2948,61.806,"Positive","Neutral","Positive","Positive","Karena daur ulang plastik itu asik jadi next-nya kita mau bikin sesuatu lagi nih Beauty Lovers! Nggak hanya itu kamu juga bisa kontribusi loh Yuk sama-sama merawat diri sekaligus merawat bumi ","2025-06-04T08:09:04.396843Z"
63,1787,"1","2025-06-04T08:08:01.778682Z","Sat May 30 08:31:13 +0000 2020",2949,21.643,"Positive","Neutral","Positive","Positive","Menurut Jacqueline McGlade chief scientist di UNEP banyak dari plastik yang berlabelkan biodegradable hanya akan hancur/terurai pada temperatur 50°C dan itu bukan laut. Menurut UN solusi utama untuk plastik di laut adalah pengumpulan dan daur ulang sampah yang lebih baik. ","2025-06-04T08:08:01.778682Z"
64,1786,"1","2025-06-04T08:07:39.324638Z","Thu Jul 15 16:57:34 +0000 2021",2950,56.396,"Neutral","Negative","Neutral","Negative","@demokrasibodong BONEKA PLASTIK DAUR ULANG HANYA BENDA MATI.","2025-06-04T08:07:39.324638Z"
66,1785,"1","2025-06-04T08:06:42.104151Z","Sat Oct 31 01:20:32 +0000 2020",2951,15.764,"Positive","Positive","Positive","Positive","Deasy Esterina memanfaatkan limbah plastik untuk membuat tas yang penjualannya tak hanya di dalam negeri tapi juga mancanegara. ","2025-06-04T08:06:42.104151Z"
69,1784,"1","2025-06-04T08:06:25.692370Z","Mon Feb 21 14:20:05 +0000 2022",2952,24.92,"Negative","Negative","Negative","Negative","@timothykennetz Iya terlalu kasar. Padahal bisa di daur ulang itu sendok plastik. Hanya mengeluh dan marah2 di sosmed. Bukan mencari solusi yang baik.","2025-06-04T08:06:25.692370Z"
