,Unnamed: 0,Unnamed: 1,annotation_id,annotator,created_at,id,lead_time,sentimenteffective,sentimentpet,sentimentprocess,sentimentrecycle,text,updated_at
541,,,2056,1,2025-06-05T15:33:31.831370Z,3407,30.62,Positive,Negative,Negative,Negative,"Polusi plastik telah menjadi salah satu tantangan lingkungan terbesar abad ini. Setiap tahunnya, dunia menghasilkan sekitar 437 juta ton plastik baru, namun hanya sekitar 9% yang berhasil didaur ulang secara efektif. Sebagian besar sisanya berakhir di tempat pembuangan akhir, dibakar, atau mencemari lingkungan dalam bentuk mikroplastik yang membahayakan ekosistem dan kesehatan manusia.

Di Indonesia, permasalahan ini semakin kompleks. Pada tahun 2022, sampah nasional mencapai 69 juta ton, dimana sekitar 12,5 juta ton atau 18,2% merupakan sampah plastik.  Namun, tingkat daur ulang sampah plastik di Indonesia masih rendah, hanya sekitar 7%.Hal ini menunjukkan adanya tantangan besar dalam pengelolaan limbah plastik secara berkelanjutan.  

Sejalan dengan tema Hari Lingkungan Sedunia yang jatuh di tanggal 5 Juni 2025, yaitu ‘Hentikan Polusi Plastik’ (ending Plastic Pollution) Forum Diskusi Denpasar 12 akan membahas tema Membedah Masalah Polusi Plastik di Indonesia. Mari bergabung.

#lestarimoerdijat #partainasdem #forumdiskusidenpasar12 #lingkunganhidup #sampahplastik #sahabatlestari #mbakrerie",2025-06-05T15:33:31.831370Z
542,,,2055,1,2025-06-05T15:32:36.255440Z,3409,20.388,Positive,Neutral,Positive,Positive,"Siswa kelas 1 /kelas' rendah lagi ketrampilan buat bunga dari plastik ( daur ulang)
Ulangan semester hari ke 4 syowi kasumasa 🙏🙏",2025-06-05T15:32:36.255440Z
543,,,2054,1,2025-06-05T15:32:11.311316Z,3411,10.516,Neutral,Positive,Positive,Positive,"Bagaimana menangani limbah dan produk cacat yang dihasilkan selama proses produksi?
♻️Granulator berpendingin udara suhu rendah, mendaur ulang plastik polietilena yang #biodegradable#, penolong yang baik untuk melindungi lingkungan dan menjaga pembangunan berkelanjutan! Output tinggi, konsumsi rendah
#Tidak diperlukan air untuk regenerasi partikel, operasi stabil, pengoperasian mudah, bebas polusi dan tahan lama#granulator.
 Cocok untuk semua jenis LDPE, HDPE, CPE, PVC, TPE, PLA, plastik biodegradable. Seperti jaring ikan PE, kantong plastik, film gelembung, film elastis, pita irigasi tetes, geomembran, dll.
+ Tanpa Air + Pendinginan Udara + Suhu Rendah Lebih baik melindungi sifat plastik asli, menggunakan kembali partikel daur ulang, memecahkan masalah limbah dan mengurangi biaya produksi. Jika berminat, silakan hubungi WhatsApp: +8618757111384",2025-06-05T15:32:11.311316Z
544,,,2053,1,2025-06-05T15:32:00.038521Z,3412,55.05,Negative,Neutral,Negative,Negative,"Cacahan Sampah Plastik Sekali Pakai

Menjadikan Sampah Kantong Plastik atau Kresek sebagai bahan baku. Rumah Plastik terus berupaya agar sampah plastik yang ada sepenuhnya dapat didaur ulang. Prosesnya butuh waktu. Perlahan kita terus memperbaiki pengelolaannya.

Sampah kresek memiliki karakter berbeda dengan sampah plastik jenis lainnya. Meskipun bahan dasarnya sama. Tidak banyak industri daur ulang yang mau mengelola sampah kresek kembali.  Ribet dan Susah. Nilai sampah ini jadi sangat rendah.

Itu kenapa di Bali, beberapa organisasi lingkungan sepakat mendorong pemerintah mengeluarkan Peraturan Gubernur Tahun 2018 tentang pengurangan sampah jenis kresek atau sekali pakai. Walau nyatanya hingga kini seperti belum efektif.

Upaya lain memang harus dilakukan. Kamipun bersyukur setelah cukup lama bergelut dengan sampah ini, ada kesempatan bekerjasama dengan Dinas PUTR Buleleng. menjadikan plastik sekali pakai ini campuran aspal, yang akan digunakan dalam pengaspalan beberapa ruas jalan di Buleleng. 

Rumah Plastik akhirnya mampu melakukan proses pencacahan sampah kresek sesuai standar yang dibutuhkan.  Ini hanya tawap awal. Masih banyak tantangan lain yang harus dihadapi. Tapi kami percaya dengan berkerja bersama, berkolaborasi, akan bisa. Sampahdaya.",2025-06-05T15:32:00.038521Z
545,,,2052,1,2025-06-05T15:31:04.229707Z,3413,164.594,Positive,Positive,Positive,Positive,"Sampah plastik akan menjadi masalah jika tidak dikelola dengan baik.

Maka dengan adanya kegiatan ini untuk mencapai pembangunan rendah karbon dan mendukung kebijakan Net Zero Emmision (NZE).

Namun tidak hanya bermanfaatan untuk lingkungan namun juga menciptakan nilai ekonomi baru.

Keterlibatan masyarakat dalam program ini sangat penting mengingat jumlah penduduk yang berpotensi menghasilkan sampah plastik dalam jumlah besar. 

Adapun cara efektif lainnya. yaitu dengan menjalankan Bisnis Daur Ulang Plastik.
Untuk informasi lebih lanjut, kalian dapat mengunjungi website kami di  atau dengan menghubungi 085174283883/085174293883 ya!

#bisnis #daurulang #sampahplastik #pojokplastik #indonesia",2025-06-05T15:31:04.229707Z
546,,,2050,1,2025-06-05T15:28:03.902850Z,3415,145.454,Positive,Positive,Positive,Positive,"Singapura berhasil mengubah sampah plastik menjadi material jalan raya melalui inovasi dan teknologi daur ulang, seperti yang dilakukan oleh perusahaan rintisan Magorium dan proyek kerjasama dengan Dow Chemical. Mereka memproses plastik bekas menjadi bahan campuran aspal, menghasilkan jalan yang lebih tahan lama, bising lebih rendah, dan lebih tahan terhadap kerusakan. 
Elaborasi:
Inovasi dan Teknologi:
Magorium, misalnya, mengembangkan teknologi untuk memecah enam jenis plastik menjadi bubuk, serpihan, atau pelet yang kemudian dicampur ke aspal. 
Proyek Kerjasama:
Proyek kerjasama dengan Dow Chemical melibatkan pembangunan jalan plastik daur ulang dengan panjang 220 meter dan lebar 3 meter. 
Manfaat:
Jalan plastik daur ulang ini memiliki daya tahan yang lebih baik, lebih sedikit kebisingan, dan lebih tahan terhadap keretakan, menurut percobaan di West Coast Highway. 
Penggunaan:
Plastik yang digunakan berasal dari sampah domestik, seperti botol plastik, dan sampah industri. 
Pendekatan Ekonomis:
Inisiatif ini sejalan dengan konsep ekonomi sirkular, di mana limbah plastik didaur ulang menjadi sumber daya berharga. 
Penerapan:
Selain di jalan raya, plastik daur ulang juga digunakan untuk membuat trotoar, bangku taman, dan bahkan untuk insulasi panas dan suara, serta penyaringan partikel.",2025-06-05T15:28:03.902850Z
547,,,2051,1,2025-06-05T15:28:18.297803Z,3416,13.574,Negative,Negative,Negative,Negative,"Mari Belajar Memilah Sampah
Session 4
_______________________________________________

Hallo hai kembali dengan Mimin disini.
You know guys??? World Economics Forum memprediksi produksi plastik di dunia akan mencapai 1.124 juta ton pada tahun 2050.

Plastik ini dilematis ya Sob, disatu sisi dia sangat dibutuhkan karena kelebihannya yang tak tergantikan, sebut saja, murah, praktis, mudah didapatkan dan tahan lama.
Namun segala kelebihan itu ternyata ada juga dampak negatif yang dia bawa seiring penggunaannya yang kian tak terkendali. Semua orang tahu, plastik yang terbuang akan butuh waktu yang sangat lama utk mengurainya dan kalaupun hancur dia hanya sekedar jadi microplastic /butir2 plastik ...ngga akan jadi tanah.

Sementara itu....tingkat daur ulang/recycle rate sampah plastik di Indonesia menurut ADUPI tergolong rendah. Hanya berkisar 17,4%. Lainnya jadi sampah... hiks. Disitu kadang Mimin merasa sedih 😭. Eee trus ada yg bilang, kalau tahu sedih ngapain disitu Min 😂😂😂.

Yuklah kita kelola sampah plastik kita .
________________________________________________

Yang ini jenis LDPE ( Low Density Polyethylene). Jenis ini bersifat elastik. Contohnya kantong kresek dan bungkus makanan.
Nah kalau di Bank Sampah Dinperkim LH, sampah kemasan dan sampah kantong kresek ini ditimbang terpisah karena harganya beda.

To be continued

Salam 3 R",2025-06-05T15:28:18.297803Z
548,,,2049,1,2025-06-05T15:25:34.465507Z,3417,20.333,Neutral,Positive,Positive,Positive,"WPC adalah singkatan dari Wood Plastic Composite, yaitu material komposit yang terbuat dari campuran serbuk kayu (wood powder/flour) dan plastik (biasanya jenis termoplastik seperti PVC, PE, atau PP), yang diproses melalui metode ekstrusi atau cetakan.

1. Komposisi:
• Serbuk kayu atau serat alami (sekitar 30–70%)
• Plastik (PVC, PE, atau PP)
• Bahan tambahan (seperti pewarna, pengikat, UV stabilizer, dan pelumas)
2. Kelebihan WPC:
• Tahan air dan kelembapan → tidak mudah lapuk seperti kayu biasa.
• Tahan terhadap serangga → seperti rayap dan jamur.
• Ramah lingkungan → karena terbuat dari daur ulang kayu dan plastik.
• Pemeliharaan rendah → tidak perlu dicat ulang atau dilapisi anti-rayap secara rutin.
• Tampilan menyerupai kayu asli → cocok untuk desain interior dan eksterior.
• Tahan lama dan kuat → tidak mudah pecah atau retak.
3. Penggunaan WPC:
• Decking lantai luar ruangan (teras, kolam renang)
• Dinding dan plafon panel
• Pintu dan kusen
• Pagar dan partisi
• Furniture tahan air (outdoor)",2025-06-05T15:25:34.465507Z
549,,,2048,1,2025-06-05T15:25:13.382279Z,3418,51.886,Negative,Neutral,Negative,Negative,"[Video] Mengatasi limbah plastik dengan 'beras'

Penggunaan sedotan plastik di Indonesia mencapai lebih dari 93 juta batang per hari. Di sisi lain, pelaku daur ulang tidak tertarik dengan limbah sedotan plastik karena nilainya yang rendah dan proses daur ulang yang sulit. Tapi di Korea Selatan, ada upaya untuk menanggulangi sedotan plastik dengan menciptakan sedotan beras. Bisakah jadi alternatif?",2025-06-05T15:25:13.382279Z
550,,,2047,1,2025-06-05T15:24:20.766484Z,3419,7.477,Neutral,Neutral,Neutral,Positive,"BARU MASUK 👆👆👆
*EMBER -+70 LITER PLASTIK Gentong Bak Air Mandi air TABITHA* 

Ember 70 liter air plastik + Tutup Besar Jumbo 70 liter. 
EMBER KAMI MEMILIKI KUALITAS TINGGI. ( BAHAN DAUR ULANG) JANGAN TERKECOH dengan murah tapi kualitas rendah !!!!!

KENAPA HARUS miliki EMBER KAMI ?
 Merek TABITHA (KUALITAS LEBIH BAGUS DIBANDING MEREK POLARIS)
 Bahan Sangat Tebal, Alot, Anti pecah,
 Warna HIJAU
 Cocok untuk bak kamar mandi, Cuci, Budidaya Lele / Hidroponik, dll
 Diameter : 50 cm
 Tinggi : 56 cm
 Diameter bawah : 37 Cm",2025-06-05T15:24:20.766484Z
551,,,2046,1,2025-06-05T15:21:57.814847Z,3420,7.504,Neutral,Positive,Positive,Positive,"MENYIASATI ANJLOKNYA HARGA LIMBAH

Cara Menyiasati Anjloknya Harga Limbah
Anjloknya harga limbah bisa menjadi tantangan besar bagi para pelaku usaha daur ulang dan pemulung. Untuk menghindari kerugian, berikut beberapa strategi yang dapat diterapkan:

1. Meningkatkan Kualitas Limbah Sebelum Dijual
Pilah dan bersihkan limbah agar lebih bernilai tinggi. Limbah yang bersih lebih mudah diolah dan dihargai lebih mahal dibanding yang kotor atau tercampur.

Cacah atau press limbah plastik dan kardus agar lebih rapi dan efisien dalam pengiriman, sehingga harganya lebih kompetitif.
Keringkan limbah kertas dan plastik untuk mengurangi berat air yang bisa menurunkan harga.

2. Diversifikasi Jenis Limbah
Jangan hanya fokus pada satu jenis limbah. Jika harga plastik turun, bisa mengumpulkan logam, kertas, kaca, atau limbah elektronik yang mungkin lebih stabil harganya.

Limbah tertentu, seperti logam mulia dalam elektronik bekas, memiliki nilai lebih tinggi dan tetap diminati.

3. Menjual Langsung ke Pabrik Daur Ulang
Hindari terlalu banyak perantara yang bisa menekan harga jual.
Cari pabrik daur ulang atau eksportir yang mau membeli dalam jumlah besar dengan harga lebih baik.

Manfaatkan platform digital atau marketplace limbah untuk menjangkau pembeli langsung.

4. Menyimpan Limbah Saat Harga Anjlok
Jika memungkinkan, tunda penjualan sementara waktu dan simpan limbah dengan baik hingga harga kembali naik.

Pastikan limbah tidak rusak atau membusuk selama penyimpanan, terutama limbah kertas dan plastik.

5. Mengolah Limbah Menjadi Produk Bernilai Jual
Jika harga limbah mentah turun, pertimbangkan untuk mengolahnya menjadi produk daur ulang.

Contoh:
Limbah plastik bisa dijadikan granul plastik untuk bahan baku industri.
Kardus bekas bisa diubah menjadi bubur kertas untuk kemasan.
Kain bekas bisa dijadikan keset atau tas ramah lingkungan.

6. Mencari Pasar Alternatif dan Ekspor
Jika harga di pasar lokal rendah, cari peluang ekspor ke negara-negara yang masih membutuhkan bahan baku daur ulang.

Periksa regulasi ekspor limbah di negara tujuan untuk menghindari pembatasan impor.

7. Efisiensi Operasional untuk Mengurangi Biaya
Kurangi biaya operasional dengan mengoptimalkan rute pengangkutan limbah agar lebih hemat bahan bakar.

Gunakan teknologi sederhana seperti mesin pencacah limbah untuk meningkatkan efisiensi pengolahan.

Dengan strategi ini, pelaku usaha limbah dapat bertahan dan tetap mendapatkan keuntungan meskipun harga sedang anjlok.",2025-06-05T15:21:57.814847Z
552,,,2045,1,2025-06-05T15:21:49.266105Z,3421,55.996,Positive,Neutral,Positive,Positive,"Penemuan awal ini membuka prospek revolusi dalam daur ulang plastik, menciptakan solusi energi rendah potensial untuk mengatasi limbah plastik.",2025-06-05T15:21:49.266105Z
553,,,2125,1,2025-06-06T04:56:11.209186Z,3422,10.175,Neutral,Neutral,Neutral,Negative,Hanya replika bonsai daur ulang plastik kresek 🙏,2025-06-06T04:56:11.209186Z
554,,,2124,1,2025-06-06T04:52:52.975697Z,3425,9.656,Neutral,Neutral,Neutral,Negative,hanya Replika ( daur ulang sampah plastik ),2025-06-06T04:52:55.510833Z
555,,,2123,1,2025-06-06T04:51:36.137363Z,3426,72.461,Positive,Positive,Positive,Negative,"Beberapa simbol daur ulang yang perlu kita ketahui:

1.      PETE (1)

Jenis plastik ini hanya bisa digunakan sekali pakai. Tidak disarankan untuk menggunakan berulang kali, terutama mengisinya dengan air hangat karena lapisan polimer dan zat karsinogenik pada plastik dapat larut (lepas) dan menyebabkan kanker pada organ tubuh manusia.

2.      HDPE (2)

Simbol ini digunakan untuk sebuah plastic yang terbuat dari high desity polyethylene yang biasanya digunakan untuk gallon air minum, botol shampo, dan plastik kemasan tebal lainnya. Jenis plastik ini termasuk golongan plastik yang cukup aman digunakan berulang kali karena paling sering didaur ulang dengan nilai ekonomi dan proses daur ulang yand sederhana.

3.      PVC (3)

Barang-barang plastik yang terbuat dari plastik polyvinyl chloride ini sering juga disebut dengan “plastik beracun” karena mengandung berbagai macam bahan kimia beracun yang dapat larut dan berbahaya bagi kesehatan. Sehingga perlu dihindari menggunakan jenis plastik ini untuk kemasan makanan dan minuman.

4.      LDPE (4)

Jenis plastik ini terbuat dari bahan low density polyethylene yang bersifat elastis, memiliki daya tahan yang lama dan dapat digunakan untuk berulang kali. Biasanya terdapat pada kantong plastik (kresek), kantong plastik sampah, tas belanja, hingga bungkus makanan.

5.      PP (5)

Simbol ini digunakan untuk plastik yang terbuat dari polypropylene. Barang plastik dengan simbol ini baik digunakan sebagai tempat makanan maupun minuman karena terbuat dari polypropylene yang sangat kuat dan cukup aman digunakan meski pada suhu yang panas.

6.      PS (6)

Plastik jenis ini terbuat dari polystyrene yang banyak digunakan sebagai tempat makan syrofoam, tempat telur, sendok/garpu plastik, foam packaging hingga bahan bangunan (bahan flooring). Plastik ini dapat mengeluarkan styrene yang merupakan zat karsinogen yang dapat menyebabkan kanker.

7.      Other (7)

Penggunaan jenis plastik ini untuk makanan atau minuman sangat berbahaya karena bisa menghasilkan racun Bisphenol-A (BPA)",2025-06-06T04:51:36.137363Z
556,,,2122,1,2025-06-06T04:50:22.943393Z,3427,178.858,Neutral,Positive,Positive,Positive,"Daur Ulang Kreatif: Cara Memanfaatkan Botol Bekas Menjadi Barang Bernilai Guna

Botol plastik bekas sering kali menjadi limbah yang mencemari lingkungan. Padahal, dengan sedikit kreativitas, botol bekas bisa diubah menjadi barang yang lebih bermanfaat, seperti pot tanaman, tempat penyimpanan, atau bahkan kerajinan dekoratif. Artikel ini akan membahas cara-cara memanfaatkan botol bekas dengan mudah serta langkah-langkah pembuatannya.

Tahapan Memanfaatkan Botol Bekas

1. Menentukan Ide Pemanfaatan

Sebelum mulai, tentukan fungsi baru dari botol bekas. Beberapa ide kreatif meliputi:

Pot tanaman vertikal

Tempat penyimpanan alat tulis

Wadah sabun cair

Lampu hias dari botol plastik

2. Mengumpulkan Alat dan Bahan

Persiapkan botol bekas yang akan digunakan serta alat pendukung seperti:

Gunting atau cutter

Lem tembak

Cat atau spidol untuk dekorasi

Tali, kain, atau bahan tambahan lainnya

3. Membersihkan dan Menyiapkan Botol

Cuci botol dengan sabun untuk menghilangkan sisa isi dan bau. Keringkan sebelum digunakan agar lebih mudah diolah.

4. Memotong dan Membentuk Sesuai Kebutuhan

Gunakan gunting atau cutter untuk memotong botol sesuai desain yang diinginkan. Hati-hati saat memotong agar hasilnya rapi dan tidak melukai tangan.

5. Menghias dan Menyempurnakan Bentuk

Tambahkan warna, gambar, atau elemen dekoratif agar hasilnya lebih menarik. Jika digunakan sebagai pot tanaman, buat lubang kecil di bagian bawah untuk drainase air.

6. Menggunakan dan Merawat Hasil Daur Ulang

Setelah selesai, gunakan hasil kreasi sesuai fungsinya. Jika membuat pot tanaman, pastikan tanaman mendapatkan perawatan yang baik agar tumbuh subur.

Dengan kreativitas, botol bekas tidak hanya menjadi sampah tetapi bisa berubah menjadi barang yang bermanfaat dan estetis. Selain membantu mengurangi limbah plastik, ini juga bisa menjadi peluang usaha bagi yang ingin mencoba bisnis daur ulang.
#CARA
#tips
#ideas",2025-06-06T04:50:22.943393Z
